model_name,total_flops,total_params,run_id,array_size,precision_val,batch_size,clock_ghz,latency_ms,power_w,memory_mb,data_source,throughput_ops_s
resnet50-v2-7.onnx,8174272512,25503912,44,32,32,1,1.48,159.22929999942426,10.70748502060464,534.5442083247508,real_benchmark,51336484629.58486
resnet50-v2-7.onnx,8174272512,25503912,45,32,32,1,1.48,145.54869999847142,21.413983688452483,611.0077237839031,real_benchmark,56161769305.29677
resnet50-v2-7.onnx,8174272512,25503912,46,32,32,1,1.48,129.9137999958475,49.804311200613114,243.45377903104338,real_benchmark,62920740616.17224
resnet50-v2-7.onnx,8174272512,25503912,47,32,32,1,1.48,153.1126999980188,47.13220921344958,563.5128721823585,real_benchmark,53387292576.68221
resnet50-v2-7.onnx,8174272512,25503912,48,32,32,1,1.48,129.41049999790266,11.099581234196153,557.6489913667044,real_benchmark,63165450347.01573
resnet50-v2-7.onnx,8174272512,25503912,49,32,32,1,1.48,160.0802000029944,8.752226625890305,948.3411639159369,real_benchmark,51063607565.752014
resnet50-v2-7.onnx,8174272512,25503912,50,32,32,1,1.48,147.8002000003471,32.922455794179754,675.8920113333826,real_benchmark,55306234443.395905
squeezenet1.1-7.onnx,698303872,1235496,1,32,32,1,1.48,20.692099998996127,50.51749004681501,423.2110007612963,real_benchmark,33747366001.22163
squeezenet1.1-7.onnx,698303872,1235496,2,32,32,1,1.48,17.88789999409346,12.743422478911427,269.6422991211004,real_benchmark,39037778175.78241
squeezenet1.1-7.onnx,698303872,1235496,3,32,32,1,1.48,17.197299996041693,35.86715326686549,655.0457280595554,real_benchmark,40605436444.135345
squeezenet1.1-7.onnx,698303872,1235496,4,32,32,1,1.48,22.586700004467275,17.688159490808868,957.8183388543941,real_benchmark,30916595689.582233
squeezenet1.1-7.onnx,698303872,1235496,5,32,32,1,1.48,20.114599996304605,8.047302541879365,425.6274821470111,real_benchmark,34716269382.850784
squeezenet1.1-7.onnx,698303872,1235496,6,32,32,1,1.48,19.11660000041593,36.43211916708377,469.327294893419,real_benchmark,36528664719.91917
squeezenet1.1-7.onnx,698303872,1235496,7,32,32,1,1.48,22.379100002581254,36.018779467503364,762.37018581774,real_benchmark,31203393877.298737
squeezenet1.1-7.onnx,698303872,1235496,8,32,32,1,1.48,17.617299999983516,46.019441603782916,217.44033067414975,real_benchmark,39637394606.475075
squeezenet1.1-7.onnx,698303872,1235496,9,32,32,1,1.48,22.86399999866262,23.096372156349304,933.5653311668796,real_benchmark,30541631912.213337
squeezenet1.1-7.onnx,698303872,1235496,10,32,32,1,1.48,21.254200000839774,27.27366166168953,567.0163840540777,real_benchmark,32854865013.616573
squeezenet1.1-7.onnx,698303872,1235496,11,32,32,1,1.48,21.80940000107512,22.496715652467234,976.733548711021,real_benchmark,32018481570.58774
squeezenet1.1-7.onnx,698303872,1235496,12,32,32,1,1.48,24.400099995546043,36.69144807707221,709.6917295900439,real_benchmark,28618893862.21644
squeezenet1.1-7.onnx,698303872,1235496,13,32,32,1,1.48,18.720400003076065,29.097550761407334,652.5790535886897,real_benchmark,37301760212.66946
squeezenet1.1-7.onnx,698303872,1235496,14,32,32,1,1.48,21.14199999778066,13.449572091084818,508.0551628130453,real_benchmark,33029224863.934498
squeezenet1.1-7.onnx,698303872,1235496,15,32,32,1,1.48,18.400900000415277,4.904184244224561,256.55625449155315,real_benchmark,37949441167.782036
squeezenet1.1-7.onnx,698303872,1235496,16,32,32,1,1.48,16.303500000503846,31.280412109195208,307.2298726573576,real_benchmark,42831531387.64189
squeezenet1.1-7.onnx,698303872,1235496,17,32,32,1,1.48,18.52140000119107,15.856450199212075,908.8910749587594,real_benchmark,37702542569.95117
squeezenet1.1-7.onnx,698303872,1235496,18,32,32,1,1.48,13.47189999796683,24.21158852969569,209.9890008620645,real_benchmark,51834104477.12554
squeezenet1.1-7.onnx,698303872,1235496,19,32,32,1,1.48,18.33759999863105,43.64070482860353,670.9820223167574,real_benchmark,38080439755.04593
squeezenet1.1-7.onnx,698303872,1235496,20,32,32,1,1.48,22.15349999460159,49.73919851231907,1046.626268378687,real_benchmark,31521153414.592014
squeezenet1.1-7.onnx,698303872,1235496,21,32,32,1,1.48,19.839199994748924,16.110353344304023,454.5069987625349,real_benchmark,35198187032.98663
squeezenet1.1-7.onnx,698303872,1235496,22,32,32,1,1.48,23.312400000577327,17.596965395837298,675.6618456504582,real_benchmark,29954181979.663467
squeezenet1.1-7.onnx,698303872,1235496,23,32,32,1,1.48,20.388799995998852,46.18080324860864,414.87246264890706,real_benchmark,34249385551.726284
squeezenet1.1-7.onnx,698303872,1235496,24,32,32,1,1.48,29.25880000111647,39.59416081743953,865.0477047740991,real_benchmark,23866456313.087135
squeezenet1.1-7.onnx,698303872,1235496,25,32,32,1,1.48,19.153400004142895,23.06879040286286,611.2403743208718,real_benchmark,36458481097.29637
squeezenet1.1-7.onnx,698303872,1235496,26,32,32,1,1.48,24.195600002713036,18.822342779476216,731.1085559988861,real_benchmark,28860779312.01126
squeezenet1.1-7.onnx,698303872,1235496,27,32,32,1,1.48,19.288899995444808,20.57653547506957,365.16454136481775,real_benchmark,36202368832.06967
squeezenet1.1-7.onnx,698303872,1235496,28,32,32,1,1.48,16.535800001292955,14.89235111222547,554.7678261495084,real_benchmark,42229820870.19671
squeezenet1.1-7.onnx,698303872,1235496,29,32,32,1,1.48,22.942299998248927,24.433444347757714,832.1423062702069,real_benchmark,30437396078.56658
squeezenet1.1-7.onnx,698303872,1235496,30,32,32,1,1.48,19.741299998713657,31.96486774612915,979.23966905665,real_benchmark,35372739994.09874
squeezenet1.1-7.onnx,698303872,1235496,31,32,32,1,1.48,24.77779999753693,45.139985652486075,898.1914092118975,real_benchmark,28182642206.70987
squeezenet1.1-7.onnx,698303872,1235496,32,32,32,1,1.48,26.422300004924182,35.29229960040867,463.6202346902907,real_benchmark,26428580095.974266
squeezenet1.1-7.onnx,698303872,1235496,33,32,32,1,1.48,17.897600002470426,38.7524387448487,410.35449855289585,real_benchmark,39016620770.58445
squeezenet1.1-7.onnx,698303872,1235496,34,32,32,1,1.48,20.80769999884069,47.83444647674263,207.51177636422167,real_benchmark,33559877931.674637
squeezenet1.1-7.onnx,698303872,1235496,35,32,32,1,1.48,15.98770000418881,48.08022970792847,975.3301048950777,real_benchmark,43677569119.82605
squeezenet1.1-7.onnx,698303872,1235496,36,32,32,1,1.48,24.173899997549597,38.61128272116105,613.2892438501873,real_benchmark,28886686553.298557
squeezenet1.1-7.onnx,698303872,1235496,37,32,32,1,1.48,14.00600000488339,31.83436885769788,777.5492107908594,real_benchmark,49857480490.97005
squeezenet1.1-7.onnx,698303872,1235496,38,32,32,1,1.48,17.00179999897955,7.931384074115817,666.2219642908906,real_benchmark,41072349518.39877
squeezenet1.1-7.onnx,698303872,1235496,39,32,32,1,1.48,19.874999998137355,39.68709760271535,656.0657551598892,real_benchmark,35134786015.871376
squeezenet1.1-7.onnx,698303872,1235496,40,32,32,1,1.48,22.65800000168383,23.585978982126196,615.0542859040702,real_benchmark,30819307615.328163
squeezenet1.1-7.onnx,698303872,1235496,41,32,32,1,1.48,17.361099999106955,34.51425197951811,905.2359558908236,real_benchmark,40222328771.559425
squeezenet1.1-7.onnx,698303872,1235496,42,32,32,1,1.48,17.486600001575425,17.299788696843528,638.5563512448176,real_benchmark,39933656167.41319
squeezenet1.1-7.onnx,698303872,1235496,43,32,32,1,1.48,18.422900000587106,26.975907191581403,303.7592662605018,real_benchmark,37904123236.71877
squeezenet1.1-7.onnx,698303872,1235496,44,32,32,1,1.48,23.983099999895785,46.5754154554296,653.0380386129733,real_benchmark,29116497533.806488
squeezenet1.1-7.onnx,698303872,1235496,45,32,32,1,1.48,26.39130000170553,28.68692101285409,735.6707787739514,real_benchmark,26459623889.496624
squeezenet1.1-7.onnx,698303872,1235496,46,32,32,1,1.48,32.030599999416154,29.58263068222199,246.4137647606282,real_benchmark,21801148651.99929
squeezenet1.1-7.onnx,698303872,1235496,47,32,32,1,1.48,20.46120000159135,41.88129519630487,572.2830661164699,real_benchmark,34128197366.02399
squeezenet1.1-7.onnx,698303872,1235496,48,32,32,1,1.48,21.275500002957415,39.9025415594325,477.86150025956636,real_benchmark,32821972311.011814
squeezenet1.1-7.onnx,698303872,1235496,49,32,32,1,1.48,26.249899994581938,20.157251443914944,516.2229729671161,real_benchmark,26602153613.694992
squeezenet1.1-7.onnx,698303872,1235496,50,32,32,1,1.48,26.480299995455425,25.926306343323215,595.3192083202263,real_benchmark,26370693387.908882
