model_name,total_flops,total_params,run_id,array_size,precision_val,batch_size,clock_ghz,latency_ms,power_w,memory_mb,data_source,throughput_ops_s
vgg16-7.onnx,30940528640,138357544,45,36,32,1,1.47,753.8669000023219,35.45592273049124,441.5882218185154,real_benchmark,41042428895.47837
vgg16-7.onnx,30940528640,138357544,46,36,32,1,1.47,738.4433999977773,18.34090839593086,375.115853884093,real_benchmark,41899661693.8998
vgg16-7.onnx,30940528640,138357544,47,36,32,1,1.47,742.0086000020092,50.26599968314186,245.59986547813068,real_benchmark,41698342364.11306
vgg16-7.onnx,30940528640,138357544,48,36,32,1,1.47,753.3226999985345,51.275230652564424,987.2052109083697,real_benchmark,41072077928.96748
vgg16-7.onnx,30940528640,138357544,49,36,32,1,1.47,711.5989000012632,40.88371713104537,832.9616076271226,real_benchmark,43480292957.092926
vgg16-7.onnx,30940528640,138357544,50,36,32,1,1.47,763.4297999975388,25.584301256594017,738.1229920751581,real_benchmark,40528321844.5229
yolov4.onnx,59750352896,64329949,1,36,32,1,1.47,3051.686700000573,28.760855707670753,990.2864971426417,real_benchmark,19579451880.164757
yolov4.onnx,59750352896,64329949,2,36,32,1,1.47,3005.747600000177,33.29179551381359,928.0159753556304,real_benchmark,19878699361.182716
yolov4.onnx,59750352896,64329949,3,36,32,1,1.47,2983.434900001157,39.20873523940989,689.345922805053,real_benchmark,20027369424.409706
yolov4.onnx,59750352896,64329949,4,36,32,1,1.47,3035.4838999992353,33.97929768278846,778.5882930246282,real_benchmark,19683963039.967056
yolov4.onnx,59750352896,64329949,5,36,32,1,1.47,3060.4711000014504,52.895631501710255,717.3413554737136,real_benchmark,19523253428.52337
yolov4.onnx,59750352896,64329949,6,36,32,1,1.47,3076.944000000367,38.87177672071064,336.0496100230365,real_benchmark,19418732643.81571
yolov4.onnx,59750352896,64329949,7,36,32,1,1.47,3083.3048000022245,35.196844002063514,949.6301564957183,real_benchmark,19378672162.40084
yolov4.onnx,59750352896,64329949,8,36,32,1,1.47,3083.179099998233,12.041636023494805,462.60994305191906,real_benchmark,19379462223.272804
yolov4.onnx,59750352896,64329949,9,36,32,1,1.47,2907.131299998582,20.035530836832983,908.5088588379591,real_benchmark,20553028649.249226
yolov4.onnx,59750352896,64329949,10,36,32,1,1.47,3058.3062000005157,28.859121786962156,912.9290010844401,real_benchmark,19537073461.11711
yolov4.onnx,59750352896,64329949,11,36,32,1,1.47,2883.8725999994494,24.391346195731224,504.2181735111525,real_benchmark,20718790731.60562
yolov4.onnx,59750352896,64329949,12,36,32,1,1.47,2993.1600999989314,41.383406043683955,522.5251881386394,real_benchmark,19962297671.955914
yolov4.onnx,59750352896,64329949,13,36,32,1,1.47,3039.6199000024353,27.667070970634878,559.9732117117243,real_benchmark,19657179141.36308
yolov4.onnx,59750352896,64329949,14,36,32,1,1.47,2960.0420000024315,11.07983567808052,299.20446182361445,real_benchmark,20185643614.4997
yolov4.onnx,59750352896,64329949,15,36,32,1,1.47,2972.4320999994234,9.953959332042544,894.2739759373821,real_benchmark,20101503040.561157
yolov4.onnx,59750352896,64329949,16,36,32,1,1.47,2937.467200001265,30.29121292393875,725.8355115788827,real_benchmark,20340772790.918064
yolov4.onnx,59750352896,64329949,17,36,32,1,1.47,2943.649799999548,35.932745990479525,404.61545135208996,real_benchmark,20298050704.268276
yolov4.onnx,59750352896,64329949,18,36,32,1,1.47,2976.6204000006837,13.317806302399429,489.5236243636001,real_benchmark,20073218908.257927
yolov4.onnx,59750352896,64329949,19,36,32,1,1.47,2945.3771999978926,29.061006897635366,738.6177761356291,real_benchmark,20286146336.721405
yolov4.onnx,59750352896,64329949,20,36,32,1,1.47,2930.7851000012306,23.85352422917003,708.4169321540905,real_benchmark,20387149128.052723
yolov4.onnx,59750352896,64329949,21,36,32,1,1.47,3003.924000000552,41.22953572883968,822.3288953109136,real_benchmark,19890767175.19785
yolov4.onnx,59750352896,64329949,22,36,32,1,1.47,3052.823599999101,24.703900177738305,385.1085493341541,real_benchmark,19572160309.563118
yolov4.onnx,59750352896,64329949,23,36,32,1,1.47,3007.725700001174,8.574178823750444,751.4717101734528,real_benchmark,19865625677.227375
yolov4.onnx,59750352896,64329949,24,36,32,1,1.47,3016.1084000028495,32.05728774852916,583.4903923374873,real_benchmark,19810412946.67776
yolov4.onnx,59750352896,64329949,25,36,32,1,1.47,3080.583899998601,49.75335163339444,621.3249406028306,real_benchmark,19395788212.7564
yolov4.onnx,59750352896,64329949,26,36,32,1,1.47,2997.453299998597,44.01429048619528,460.7290356619595,real_benchmark,19933706021.717827
yolov4.onnx,59750352896,64329949,27,36,32,1,1.47,3065.594100000453,35.114301826245004,547.18937045819,real_benchmark,19490627573.947628
yolov4.onnx,59750352896,64329949,28,36,32,1,1.47,2666.561800000636,18.610722971232633,566.7260281828914,real_benchmark,22407263501.631855
yolov4.onnx,59750352896,64329949,29,36,32,1,1.47,2888.719000002311,22.967500943651775,791.3235591343035,real_benchmark,20684030844.105015
yolov4.onnx,59750352896,64329949,30,36,32,1,1.47,2962.609499998507,37.4046616451425,217.59868557022926,real_benchmark,20168150036.658596
yolov4.onnx,59750352896,64329949,31,36,32,1,1.47,3006.812400002673,8.84375165978013,745.4403489465312,real_benchmark,19871659733.725616
yolov4.onnx,59750352896,64329949,32,36,32,1,1.47,2995.4010999972525,16.146690668373843,259.15148569951856,real_benchmark,19947362941.161636
yolov4.onnx,59750352896,64329949,33,36,32,1,1.47,3154.9569000017073,37.46522553999577,760.3873652494044,real_benchmark,18938563913.81057
yolov4.onnx,59750352896,64329949,34,36,32,1,1.47,2931.489700000384,42.27262901768975,439.2313937126477,real_benchmark,20382248962.359367
yolov4.onnx,59750352896,64329949,35,36,32,1,1.47,3043.4027000010246,20.058467516526044,530.0676681057575,real_benchmark,19632746233.674526
yolov4.onnx,59750352896,64329949,36,36,32,1,1.47,3031.272500000341,19.968036591117727,375.70134418558905,real_benchmark,19711310314.72534
yolov4.onnx,59750352896,64329949,37,36,32,1,1.47,2902.435800002422,49.58565672379143,980.506047428369,real_benchmark,20586278909.580063
yolov4.onnx,59750352896,64329949,38,36,32,1,1.47,3084.230899999966,15.080681376838026,971.8124457158859,real_benchmark,19372853341.16867
yolov4.onnx,59750352896,64329949,39,36,32,1,1.47,2960.9001999997417,19.491180178057675,452.49778864980595,real_benchmark,20179792921.087044
yolov4.onnx,59750352896,64329949,40,36,32,1,1.47,3002.968699998746,33.14661683732915,239.1407435448281,real_benchmark,19897094796.900463
yolov4.onnx,59750352896,64329949,41,36,32,1,1.47,3472.1327000006568,14.16159491509989,949.2978796512814,real_benchmark,17208545311.643387
yolov4.onnx,59750352896,64329949,42,36,32,1,1.47,3015.902499999356,6.814688655259772,438.02582083565005,real_benchmark,19811765432.076385
yolov4.onnx,59750352896,64329949,43,36,32,1,1.47,3037.95049999826,37.77591434142311,354.56630190604903,real_benchmark,19667981060.26883
yolov4.onnx,59750352896,64329949,44,36,32,1,1.47,3014.8750000007567,17.372147002943173,927.227249084516,real_benchmark,19818517482.809406
yolov4.onnx,59750352896,64329949,45,36,32,1,1.47,3035.952399997768,9.80489286518528,271.5075242250673,real_benchmark,19680925463.799736
yolov4.onnx,59750352896,64329949,46,36,32,1,1.47,3038.4054999994987,37.572984049811346,951.8567785545899,real_benchmark,19665035788.017715
yolov4.onnx,59750352896,64329949,47,36,32,1,1.47,3181.262699999934,33.194532308010636,938.9666989620333,real_benchmark,18781961293.545876
yolov4.onnx,59750352896,64329949,48,36,32,1,1.47,3084.708499998669,7.179380928521416,943.9501326341269,real_benchmark,19369853876.31466
yolov4.onnx,59750352896,64329949,49,36,32,1,1.47,3101.6756999997597,48.51277106510362,603.1101216418972,real_benchmark,19263894318.804714
yolov4.onnx,59750352896,64329949,50,36,32,1,1.47,2989.4774999993388,22.380494058482583,221.85838891742466,real_benchmark,19986888309.41635
