total_flops,total_params,array_size,precision_val,batch_size,clock_ghz,latency_ms,power_w,memory_mb,throughput_ops_s,data_source
55788681905.959854,70438738.62902318,12,8,16,2.2399735616808547,726.8175117895756,64.69259627268241,177.83667991804725,1228119708202.3306,synthetic
46108066938.27061,42884386.66286253,16,32,16,1.6092900053832304,1068.3671330622017,53.794214881607935,308.9906236019085,690520185601.1964,synthetic
67695221716.55745,37639343.70308723,32,8,8,2.140522596774908,63.996771353545064,64.69728793810866,168.2013140933434,8462329618796.622,synthetic
73124672925.64154,5930719.834779025,12,8,2,2.1867695557429796,126.61823967194402,62.479516937844,97.55254786537066,1155041692493.9204,synthetic
66959848741.55853,63056438.10779249,24,16,2,2.158334505563973,36.70415836350631,82.58644381201543,192.38031678715572,3648624664181.616,synthetic
40167116275.46843,84765722.0000767,8,32,1,1.8216594161383879,141.69831043991653,49.48703373399844,471.2326334876408,283469267564.06354,synthetic
75495044368.36699,46931145.37200082,4,32,1,1.0669062754438094,2376.0731080076885,90.95040272770555,310.8357842622122,31773030936.606476,synthetic
8603049533.441662,93397654.08616646,24,32,4,2.2739638358643566,9.43576763491132,13.875503542553677,478.91681873678044,3646995079281.651,synthetic
38402688571.69791,125283781.96243255,12,32,1,2.1071619104074877,68.3619142093056,43.190381680590484,626.3332819677087,561755606405.6268,synthetic
18116536268.43261,90083612.49763972,4,8,4,1.3388169528307112,700.6125982038365,20.9858474524523,260.6288961309019,103432546402.26596,synthetic
19941789847.053867,55699895.359866016,32,32,2,2.252335642915902,11.33570314266908,29.700749486135848,381.32823093618407,3518403683665.699,synthetic
29653946666.568474,71802422.9997482,8,8,8,1.5861687951587005,702.5388455679209,34.62786864001416,150.26491867796193,337677517519.7233,synthetic
2416624188.631619,136970321.6696218,12,8,16,1.6422677389970977,46.67938081019945,4.7136360080749435,190.56948884660306,828331189210.1487,synthetic
72184129899.91847,63799551.140473574,24,16,1,1.0072979902118648,42.6507094200989,78.28580166597534,229.18562041886898,1692448516832.9255,synthetic
75478897271.89645,54502482.776814826,16,32,2,1.6480358704546907,189.00261069983327,80.0801578229757,399.7901177548463,798707456922.5836,synthetic
55440962843.88198,52997322.020044796,4,8,16,1.0661037495784076,11056.779212619333,66.23708245284287,163.71303459322536,80227287571.2031,synthetic
19976144347.826523,80664468.30582196,8,16,8,1.7730405394497972,531.5733726696079,18.834124089284657,269.01192858299885,300634236022.84033,synthetic
33842101929.97201,74510386.86200361,8,16,2,0.903227061704222,290.6868769204426,29.52186212921873,308.63015202337874,232842309831.7863,synthetic
5112037441.47342,117518629.69732682,12,16,16,1.9191279384628344,103.10298667893237,8.283000767655562,326.78756048640986,793309696432.7599,synthetic
16342187192.565588,52090978.66657807,32,16,1,1.0215728300701412,4.638767024637556,17.64216700097074,232.58406307829264,3522959248819.4565,synthetic
54038151195.08246,26591642.337551966,32,32,1,1.8982264567237301,17.092940221120816,65.88625772242328,215.4583423850869,3161431005785.0933,synthetic
30937183082.744915,82174395.02043478,16,32,4,2.3045013998096286,101.45323588116818,40.51106390866536,427.76408726930964,1219761314226.8435,synthetic
7564312070.421253,126674221.65353535,4,8,2,1.2878505679058079,179.06524825469796,7.247184006133509,197.8681835019588,84486656614.26346,synthetic
46386762309.62514,142709235.7881026,4,8,8,1.776215333631914,2645.532165661256,43.97266252487372,256.8232279729259,140272003982.32367,synthetic
173230339.32459778,69430251.23483321,12,32,2,1.7341856561461162,0.6561463866529255,2.242036446193455,402.68811894474277,528023449792.24744,synthetic
45924180463.928375,16861184.328235127,8,32,8,1.1183854586935191,2451.822844626273,55.05357620805109,126.98994163748075,149845020212.8809,synthetic
60925408492.59666,4970501.047257467,4,16,8,1.888111186566177,6362.889612362901,65.21702059310472,198.28065229625426,76600930965.9818,synthetic
75830957537.35574,42500189.56760933,12,8,4,2.2424670061691714,281.021941607547,74.67404705333456,141.99285723995683,1079359954650.8759,synthetic
63394848594.76197,83729981.13603248,12,16,2,1.8012048952033868,151.13104998815908,57.08438851950458,223.02010566137903,838938770024.1462,synthetic
32803725052.06521,105107361.34683129,16,16,16,1.6126770340922314,512.1672968578625,31.638703258964107,361.34508688022635,1024781558785.6699,synthetic
71910849448.09232,3485086.59928273,32,16,4,1.6343516310898747,52.64304471890642,63.73567866326429,152.08181521680075,5464034220062.199,synthetic
32697103957.40953,148112500.72522542,8,16,1,2.4616729812104805,74.32901029838487,34.64784502325172,421.93440234934354,439896936958.4088,synthetic
68061469253.97754,136248515.32840532,8,32,8,2.064756161616947,2195.532932595729,71.11777905918564,595.4946999329677,247999811776.03198,synthetic
67952347258.48866,2016193.890247832,32,32,1,1.9010403053029774,20.25769597527034,74.61152617986211,154.69353812060646,3354396637280.0615,synthetic
35552418188.82404,22603968.780643597,16,8,16,1.8652224352195914,238.20776462930087,37.886098809396856,104.69132669009839,2387993909041.596,synthetic
44112666568.0574,41533686.25509301,32,32,8,0.9300629747818517,194.31878662987776,46.301730629273386,289.68071133527565,1816094772229.2869,synthetic
16878982417.324404,79640277.33096862,8,16,4,2.4285214509919637,132.81672388665987,19.382319972983527,309.91197332940885,508339068255.53705,synthetic
21700835400.59037,49462159.621032536,8,16,1,2.1301911023446998,51.53839078865981,24.920703319969686,258.36563627832055,421061563399.944,synthetic
35698865797.14308,135292169.345506,16,8,2,2.0309482829625276,37.86222931921837,44.387605939868585,267.50164603881535,1885724450938.3818,synthetic
66610057397.50893,122213943.04732524,24,32,2,1.9818083228864218,57.5250592234143,75.91438639287092,562.1311420754665,2315862279734.8384,synthetic
59760862297.68949,120380218.04176144,24,32,2,1.8753060241519228,43.26380111301496,64.93878251538524,656.9998037444802,2762626526577.285,synthetic
62488523252.35413,43007129.0354543,8,16,2,2.147988548685805,288.6805092167816,67.22346425414955,155.5707231370434,432925128349.618,synthetic
49997494138.445915,99835973.41324571,16,8,4,2.478600986955521,78.24616922982406,49.29905781412686,161.8196413811342,2555907573780.0605,synthetic
58980838721.96159,143359428.73838207,8,32,1,2.112991468706464,256.53784110927825,54.6141995658151,614.9921484552088,229910871889.02216,synthetic
58289966855.33843,125274473.96348695,16,8,1,2.1592823435291373,32.35770149784915,68.7784433019334,306.3386059513342,1801424828003.0964,synthetic
8090225205.00641,121745876.74527685,16,32,16,1.9803933866503396,134.34735514690655,11.704168202764693,519.5077635190929,963499453625.7017,synthetic
41686568253.37846,111307981.38249558,16,32,1,1.402801602825254,69.69805198364406,45.5777886191998,608.3998549245321,598102343852.6085,synthetic
