model_name,source_type,run_id,total_flops,total_params,flops_per_param,array_size,precision,batch_size,clock_ghz,compute_intensity,array_utilization,latency_ms,power_w,memory_mb,throughput_ops_s,power_efficiency,memory_efficiency
inception-v1-9.onnx,real_benchmark,3,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,238.0335999987437,17.55771969466651,896.7509851011569,12028187213.969418,163068596.15938842,3192762.262363283
inception-v1-9.onnx,real_benchmark,4,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,275.3978000000643,44.41386773387599,785.700293154227,10396280231.720556,64464385.77497634,3644026.5186480624
inception-v1-9.onnx,real_benchmark,5,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,228.1159999984084,32.76953705483676,447.008936310005,12551126199.038982,87371167.26230024,6405045.786266683
inception-v1-9.onnx,real_benchmark,6,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,266.0864000026777,40.58060917035842,289.41712471303583,10760086588.308113,70553714.24502386,9892685.882840967
inception-v1-9.onnx,real_benchmark,7,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,240.6204999970214,20.48812658763027,826.6508647599431,11898872722.961851,139744973.28277725,3463508.992755731
inception-v1-9.onnx,real_benchmark,8,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,431.05719999948633,28.552032683607347,722.0390523098929,6642071409.556346,100277018.26781097,3965315.580647463
inception-v1-9.onnx,real_benchmark,9,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,304.81090000102995,44.13318277156793,345.9453731067753,9393078475.836414,64874376.23002728,8276198.864014129
inception-v1-9.onnx,real_benchmark,10,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,278.98869999989984,24.606947094305035,850.6671778410891,10262468350.872375,116353836.65692899,3365726.077774207
inception-v1-9.onnx,real_benchmark,11,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,306.97589999908814,52.18411748014199,594.0637501672236,9326832184.573788,54865595.92659329,4819537.807425321
inception-v1-9.onnx,real_benchmark,12,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,226.9731000014872,32.71767959434462,544.8147382484467,12614326120.50168,87509650.3976952,5255204.206024636
inception-v1-9.onnx,real_benchmark,13,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,260.6691000000865,13.109750706347816,566.7295136634586,10983705794.047129,218395663.3461922,5051991.53197743
inception-v1-9.onnx,real_benchmark,14,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,276.19330000015907,29.218648380120765,247.6859032006648,10366336562.104696,97989224.75031592,11559449.556419974
inception-v1-9.onnx,real_benchmark,15,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,276.0283999996318,37.1783667828133,936.758194323403,10372529435.390776,77010179.60136563,3056405.293617304
inception-v1-9.onnx,real_benchmark,16,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,236.0515000000305,44.48564163417302,860.0163297634706,12129186656.300129,64360377.82485321,3329137.6045779823
inception-v1-9.onnx,real_benchmark,17,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,272.30580000104965,9.18661127928264,434.322285965916,10514328758.28926,311661461.86463636,6592138.594883812
inception-v1-9.onnx,real_benchmark,18,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,259.8080999996455,45.4155497464112,696.0414534239193,11020105624.127604,63042564.0415334,4113422.684632989
inception-v1-9.onnx,real_benchmark,19,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,280.3905000000668,49.36343105884108,287.98951507632574,10211161590.707664,58000682.73226734,9941725.493519349
inception-v1-9.onnx,real_benchmark,20,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,276.31019999898854,30.41492667812129,530.9390278532017,10361950821.976463,94135117.71238968,5392545.195863226
inception-v1-9.onnx,real_benchmark,21,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,241.1272999997891,5.393573438693199,333.9903310613204,11873863739.205408,530837807.482477,8572441.887213226
inception-v1-9.onnx,real_benchmark,22,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,317.3377999992226,12.847573053362243,666.0124878193586,9022286988.839697,222852416.5521045,4298887.417759001
inception-v1-9.onnx,real_benchmark,23,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,226.4632000005804,23.55140819472832,428.4306317350622,12642728284.29812,121568641.6332924,6682791.779705649
inception-v1-9.onnx,real_benchmark,24,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,214.7490000024845,15.965170648285415,902.3772299891284,13332368038.812174,179334926.33942723,3172855.662595526
inception-v1-9.onnx,real_benchmark,25,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,204.18160000190252,17.109489029143983,770.3643909206749,14022383525.123331,167340631.7073304,3716569.3763974244
inception-v1-9.onnx,real_benchmark,26,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,185.269800000242,34.29314662194045,969.3048362133984,15453747475.2834,83489355.31431556,2953779.44791367
inception-v1-9.onnx,real_benchmark,27,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,193.9462000009371,27.2693251346304,423.8987939638884,14762406811.71462,104993896.57847016,6754236.493950402
inception-v1-9.onnx,real_benchmark,28,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,195.02949999878183,18.64280445650303,775.0596456736077,14680408369.082027,153577360.59209204,3694054.670430836
inception-v1-9.onnx,real_benchmark,29,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,224.5217999989109,48.0081981222209,412.0234234955134,12752047703.224758,59637995.4964069,6948907.612194742
inception-v1-9.onnx,real_benchmark,30,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,267.81409999966854,41.83074947921833,586.6534759467409,10690672014.668173,68445168.66086641,4880415.4775196845
inception-v1-9.onnx,real_benchmark,31,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,231.89329999877373,22.8118934304643,684.9816543416954,12346681443.643005,125509647.4771945,4179838.5194853265
inception-v1-9.onnx,real_benchmark,32,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,259.86159999956726,16.022764963386663,277.1877401858836,11017836817.770567,178690301.5026149,10329146.238490524
inception-v1-9.onnx,real_benchmark,33,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,225.98320000179228,27.48371867189513,892.5794874550248,12669582092.727657,104174865.75010216,3207683.7348474124
inception-v1-9.onnx,real_benchmark,34,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,278.3634000006714,56.69418853220616,735.9027552572355,10285521386.766703,50500990.97667739,3890612.833702858
inception-v1-9.onnx,real_benchmark,35,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,255.1829000003636,17.016021363661356,925.805646411784,11219845467.685808,168259820.62009722,3092563.450078167
inception-v1-9.onnx,real_benchmark,36,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,236.16629999742145,25.434368618658723,595.2626412110524,12123290681.317616,112568656.44283876,4809830.998510077
inception-v1-9.onnx,real_benchmark,37,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,237.4067999990075,31.35253073981223,868.7271227436001,12059943961.217495,91319987.11195418,3295756.0884306286
inception-v1-9.onnx,real_benchmark,38,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,249.92249999922933,30.8457701672967,784.212252309,11456002176.710094,92820269.60400964,3650941.0501219127
inception-v1-9.onnx,real_benchmark,39,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,274.15190000101575,10.780339360363282,308.04983681941656,10443526760.126019,265586509.44432345,9294316.573799897
inception-v1-9.onnx,real_benchmark,40,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,251.9585000009101,40.97185625679764,739.7161179165855,11363429707.629066,69879985.06477678,3870556.0614594514
inception-v1-9.onnx,real_benchmark,41,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,267.9871000000276,48.68009424792104,774.0241284086947,10683770614.330708,58814855.3868941,3698996.7093780953
inception-v1-9.onnx,real_benchmark,42,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,239.35309999797028,33.83265904861415,851.6763347138079,11961878513.4777,84625707.3391641,3361738.0068784994
inception-v1-9.onnx,real_benchmark,43,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,257.3151999968104,31.083532276753868,242.25267042790236,11126869707.018824,92110274.9065654,11818704.408189027
inception-v1-9.onnx,real_benchmark,44,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,207.7544999992824,25.799564350162814,1015.744483426591,13781230750.765396,110975234.46639824,2818733.2057302115
inception-v1-9.onnx,real_benchmark,45,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,243.5078999988036,11.5690924594376,909.7959406229056,11757781591.537962,247479455.416539,3146983.379600767
inception-v1-9.onnx,real_benchmark,46,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,215.199099999154,38.18960465376569,401.9870651160716,13304482704.67328,74970996.14431259,7122400.077977801
inception-v1-9.onnx,real_benchmark,47,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,248.79770000188728,34.07969407405858,786.138366827977,11507794099.295458,84012277.13306485,3641995.8938221964
inception-v1-9.onnx,real_benchmark,48,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,209.1074000018125,22.87459100993926,244.93046845559272,13692067827.227459,125165634.72126299,11689491.805312917
inception-v1-9.onnx,real_benchmark,49,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,214.9145000003045,42.59836706359377,351.89746312973523,13322101133.222483,67211794.7397756,8136212.970830893
inception-v1-9.onnx,real_benchmark,50,2863112704.0,6998552.0,409.1007259787447,32,32,1,1.47,102.2751814946863,1.0,198.19070000085048,6.740488012664635,972.1575757001588,14446251534.444925,424763413.9209049,2945111.7550655333
mnist-8.onnx,real_benchmark,1,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.4222999996272847,12.262897920305331,729.3145083652525,4023376749.9397917,138553.8728004152,2329.6835322598304
mnist-8.onnx,real_benchmark,2,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2586000009614508,25.063063005806367,937.772641745123,6570270663.894075,67791.87360014443,1811.816558030568
mnist-8.onnx,real_benchmark,3,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3235000003769528,33.38858700138812,673.6515363530556,5252154553.3854265,50887.80784345512,2522.1823276363875
mnist-8.onnx,real_benchmark,4,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.8266999981715344,5.122232327611789,352.1425875797984,444004494.94651973,331705.37531536154,4824.954606113147
mnist-8.onnx,real_benchmark,5,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,4.438200001459336,33.79493853652924,207.5217647784145,382829074.7242855,50275.93104395497,8187.440010123003
mnist-8.onnx,real_benchmark,6,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3522000006341841,9.587823712509184,599.3853766434746,4824168077.628022,177211.4349590215,2834.6904448793252
mnist-8.onnx,real_benchmark,7,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2879999992728699,11.950715730103896,501.9648446331559,5899555570.450501,142173.24191707605,3384.842620219472
mnist-8.onnx,real_benchmark,8,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2693999995244667,53.46786216580539,388.896341727153,6306874547.138563,31777.444073102342,4368.95855695235
mnist-8.onnx,real_benchmark,9,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.725700000359211,22.673718923539436,609.8691882812188,456041012.383226,74935.74410886329,2785.9613710943463
mnist-8.onnx,real_benchmark,10,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.4990999987057876,35.8459688598049,340.3281844383431,3404271697.8678637,47399.24888545069,4992.451632397477
mnist-8.onnx,real_benchmark,11,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3193999982613604,21.64596458513716,1030.1111836565444,5319574230.584917,78493.70687697153,1649.4064203364712
mnist-8.onnx,real_benchmark,12,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3636000001279171,18.101299295663573,542.188261400167,4672915289.885188,93864.64315677,3133.7307000725473
mnist-8.onnx,real_benchmark,13,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2672000009624753,8.423745562988495,754.8346488985644,6358802372.304677,201700.2989083892,2250.9194595885783
mnist-8.onnx,real_benchmark,14,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.1993000011425465,45.87472536314089,701.4920732671566,531076172.7231647,37037.21354580112,2422.0829639064273
mnist-8.onnx,real_benchmark,15,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.4492000007303431,8.08188647516742,891.0990000983724,3782439886.993591,210232.1039918445,1906.7151907850473
mnist-8.onnx,real_benchmark,16,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3189000017300714,25.696220042785946,968.5560370638668,5327914677.900054,66121.47609686232,1754.2320061657108
mnist-8.onnx,real_benchmark,17,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3518000012263655,16.46093067967913,461.7233103018868,4829653195.216259,103218.46510570051,3679.84886630979
mnist-8.onnx,real_benchmark,18,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2935000011348165,37.66747164729467,902.8382647632552,5789001681.194363,45107.14219044108,1881.9228939379482
mnist-8.onnx,real_benchmark,19,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2107000000250991,40.13600825048741,691.8927532029302,8063939249.158056,42332.85953532856,2455.6869429691947
mnist-8.onnx,real_benchmark,20,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3552000016497914,29.555609241681687,764.3633433862825,4783423401.205938,57487.29405411679,2222.8590822403157
mnist-8.onnx,real_benchmark,21,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1249999986612238,31.24100146025468,980.1886697100298,13592576145.57934,54385.96459904552,1733.4132218497323
mnist-8.onnx,real_benchmark,22,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.0736000001779757,38.67823884058234,763.8715421022222,23085217335.480873,43928.370331536404,2224.290219402342
mnist-8.onnx,real_benchmark,23,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.0719000017852522,32.85034816045016,256.37003309650464,23631042528.687473,51721.58271151489,6627.42044930871
mnist-8.onnx,real_benchmark,24,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.0695999988238327,13.871344815174876,994.7789503937248,24411954435.525036,122487.90736687492,1707.98949787834
mnist-8.onnx,real_benchmark,25,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2487999990989919,26.554605032540746,466.6030600628982,6829067548.846645,63984.08100132047,3641.364888894109
mnist-8.onnx,real_benchmark,26,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1913000014610588,38.24883358737027,205.05902230059328,8881714516.588043,44421.537605183774,8285.7705106313
mnist-8.onnx,real_benchmark,27,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.7118000000191382,20.31708829328381,879.0517116315322,457748801.11838984,83627.73122984273,1932.8464725097576
mnist-8.onnx,real_benchmark,28,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3800999984377995,5.359004935016953,776.5190379348608,4470065790.537066,317049.9033742961,2188.06225858515
mnist-8.onnx,real_benchmark,29,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1816000003600493,50.841386585157615,609.2697772410263,9356123329.4677,33419.0728024288,2788.702252171557
mnist-8.onnx,real_benchmark,30,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.4565999988699332,48.23958052349077,829.4766890999272,3721138861.5968804,35221.53346297039,2048.366183530962
mnist-8.onnx,real_benchmark,31,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3116999978374224,15.501626496442816,437.2256335041212,5450984959.217767,109606.04677798349,3886.0301632912483
mnist-8.onnx,real_benchmark,32,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.264199999946868,19.621486389366357,917.8228556619156,6431006814.313748,86592.42044246294,1851.1981800193362
mnist-8.onnx,real_benchmark,33,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.178200000547804,48.51494038069511,321.6337190683189,534601975.8690903,35021.62398463696,5282.630207022138
mnist-8.onnx,real_benchmark,34,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.4068000016559381,51.38789531904606,861.2198281500642,4176676482.5065937,33063.6619600887,1972.8667924773029
mnist-8.onnx,real_benchmark,35,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2997000010509509,33.75993027973143,210.18143129109663,5669242556.029044,50328.06600660539,8083.834949082559
mnist-8.onnx,real_benchmark,36,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2710000007937196,25.87431740248845,889.5161715863813,6269638358.020905,65666.35064853649,1910.1080500321193
mnist-8.onnx,real_benchmark,37,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.5862000004271977,26.917106160661863,697.664255193237,473780603.36779934,63122.387274003966,2435.372010717451
mnist-8.onnx,real_benchmark,38,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3877999988617375,6.910155704222327,447.2055442530316,4381309966.444252,245880.42155157347,3799.3088900540592
mnist-8.onnx,real_benchmark,39,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.3532000009727198,51.27197730541312,897.7294738370836,4810509613.025826,33138.41378786134,1892.6325240485694
mnist-8.onnx,real_benchmark,40,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1756999990902841,6.4190063127704,298.6561794183201,9670301700.610285,264693.92840022815,5689.05690567769
mnist-8.onnx,real_benchmark,41,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1979999979084823,29.77482648875864,395.4866082624497,8581171807.816529,57064.04368370835,4296.155582667704
mnist-8.onnx,real_benchmark,42,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1849000000220257,25.24442336724274,562.3423905140572,9189140074.621973,67304.84490018789,3021.419029813142
mnist-8.onnx,real_benchmark,43,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1746999987517483,42.77940653462819,372.0693115642136,9725655478.763973,39717.0540041854,4566.547003866778
mnist-8.onnx,real_benchmark,44,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1684000017121434,25.653534625577663,234.0152911645754,10089501085.067265,66231.49691207222,7260.517000713822
mnist-8.onnx,real_benchmark,45,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,3.1698999991931487,31.261999644368483,287.3701260995067,536001766.7536748,54349.43441829945,5912.486530880886
mnist-8.onnx,real_benchmark,46,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.2527000033296644,31.431288966831517,721.792869593532,6723672250.148111,54056.70767280374,2353.9606326857593
mnist-8.onnx,real_benchmark,47,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1854000001912936,30.08532295775505,752.8769124632656,9164358135.09664,56475.11252649796,2256.7726169453144
mnist-8.onnx,real_benchmark,48,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.1757999998517334,19.687701235879928,696.8771618232785,9664800918.276264,86301.18766941199,2438.122660714325
mnist-8.onnx,real_benchmark,49,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.0841000000946223,18.519833446385004,324.7865975672485,20202996410.08735,91743.37361085815,5231.348869301437
mnist-8.onnx,real_benchmark,50,1699072.0,5960.0,285.07919463039417,32,32,1,1.47,71.26979865768823,0.0058203125,0.4913999982818495,17.82811405807581,548.5812955729093,3457614989.7043204,95302.95764948407,3097.210957939437
shufflenet-v2-10.onnx,real_benchmark,1,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,55.42599999898812,54.56712484395008,704.7660829528347,5228881463.668513,5311182.965488796,411222.94475581794
shufflenet-v2-10.onnx,real_benchmark,2,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,77.55240000187769,12.971902791811376,797.1733071724648,3737034366.35079,22341825.129890006,363554.55129867274
shufflenet-v2-10.onnx,real_benchmark,3,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,80.77440000124625,46.44849504285028,337.99474546752623,3587968267.1184,6239512.898539338,857457.0696078181
shufflenet-v2-10.onnx,real_benchmark,4,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,74.83699999647797,41.05026179499073,455.31022891587367,3872629635.255816,7060027.665031001,636524.2105008434
shufflenet-v2-10.onnx,real_benchmark,5,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,65.16879999981029,35.88124121546037,900.9791124060596,4447158517.5857725,8077089.144685282,321667.81671867106
shufflenet-v2-10.onnx,real_benchmark,6,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,57.45929999829968,35.17687953761332,317.8067046739192,5043848150.057104,8238820.149118754,911925.3298581037
shufflenet-v2-10.onnx,real_benchmark,7,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,65.92989999990095,16.636359433336626,525.7616944932118,4395820166.577461,17420637.308728036,551230.6944952406
shufflenet-v2-10.onnx,real_benchmark,8,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,67.72620000265306,29.62292719913496,863.9169720246856,4279229958.105533,9783502.553745873,335467.40413888305
shufflenet-v2-10.onnx,real_benchmark,9,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,83.59420000124373,24.31035163098275,384.5998796238608,3466938902.4081583,11921505.220493145,753551.936303009
shufflenet-v2-10.onnx,real_benchmark,10,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,52.49980000007781,53.60473497197241,225.1134977806425,5520325486.946054,5406537.017624783,1287421.6199578196
shufflenet-v2-10.onnx,real_benchmark,11,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,85.37839999917196,39.00960102875964,930.7646333743088,3394488348.373954,7429350.115937896,311374.08277559275
shufflenet-v2-10.onnx,real_benchmark,12,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,62.777200000709854,32.28486287160794,727.6750575072736,4616580287.058405,8976838.00184583,398276.649729911
shufflenet-v2-10.onnx,real_benchmark,13,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,53.486400000110734,47.35589809832059,380.1733275142028,5418498608.980974,6119955.3926119795,762325.926143647
shufflenet-v2-10.onnx,real_benchmark,14,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,75.76650000191876,42.22080795343052,259.9480157994289,3825120389.521233,6864292.702570343,1114899.7737011684
shufflenet-v2-10.onnx,real_benchmark,15,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,68.94350000220584,34.25829212855402,966.793328866574,4203673790.7232356,8459732.400782563,299770.35974872706
shufflenet-v2-10.onnx,real_benchmark,16,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,78.91279999967082,32.54341762881819,229.8062223488156,3672610577.766965,8905517.767571649,1261132.0138559442
shufflenet-v2-10.onnx,real_benchmark,17,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,65.54510000205482,14.36446020003654,613.4019618253867,4421627001.727274,20175904.960041847,472473.1938137742
shufflenet-v2-10.onnx,real_benchmark,18,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,71.72329999957583,5.902549202803026,371.1481591554499,4040750829.949458,49100138.52512566,780863.3205986244
shufflenet-v2-10.onnx,real_benchmark,19,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,61.422099999617785,8.952068292933124,627.9469399060373,4718431704.578701,32374192.66618447,461529.41526994505
shufflenet-v2-10.onnx,real_benchmark,20,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,58.45630000112578,5.939464245101548,504.1977805372708,4957822920.616231,48794970.649258494,574806.1478680556
shufflenet-v2-10.onnx,real_benchmark,21,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,59.077500001876615,6.8549256735486495,240.1697938409448,4905691405.201539,42278501.2382466,1206712.881553568
shufflenet-v2-10.onnx,real_benchmark,22,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,63.3546999997634,16.689869717291963,647.4208206936058,4574498561.291938,17364784.071746286,447646.99362778134
shufflenet-v2-10.onnx,real_benchmark,23,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,58.35780000052182,21.778263034534664,255.9624567640435,4966191048.967037,13307580.288076757,1132259.7370435519
shufflenet-v2-10.onnx,real_benchmark,24,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,61.06780000118306,55.5854819212703,841.9310539087354,4745806857.204376,5213879.126897709,344227.6925777506
shufflenet-v2-10.onnx,real_benchmark,25,289815984.0,2262424.0,128.09976556118514,32,32,1,1.47,32.02494139029639,1.0,89.97319999980391,13.23900256641845,470.7755838589098,3221136782.9601665,21891073.917926826,615613.880435866
