total_flops,total_params,array_size,precision_val,batch_size,clock_ghz,latency_ms,power_w,memory_mb,throughput_ops_s,data_source
56405186317.69322,24344664.182214927,16,8,2,1.781082585487896,65.70686343919553,63.42553638587587,87.8874392773687,1716873500433.939,synthetic
65795925019.33121,102126484.33573742,16,32,4,1.1032705611708546,378.97963741891425,58.541657401583805,584.3034468191433,694453406177.0934,synthetic
79011821790.97693,89075003.61258322,12,32,1,2.4513475048819453,97.30303266882002,93.12324248662638,514.3231884742056,812018080257.5913,synthetic
35074262533.24987,29533998.65887627,16,32,16,2.445170439976043,482.0061894398035,40.29883737798862,301.71741854352865,1164275921817.9775,synthetic
30708964304.836678,24350446.81693051,16,16,2,1.8095990087037406,53.16501313879462,27.57032470714889,153.47507517379887,1155232078083.6328,synthetic
39521117501.71223,46615033.16392201,12,8,8,1.303932425141323,431.7321871124262,37.95046681582853,160.25159103354395,732326542823.561,synthetic
2923295665.704649,24204668.030835204,32,16,4,1.29307786788771,3.792181728346747,6.574855210936754,125.07093576097274,3083497443018.4805,synthetic
58344092572.97173,130039986.87412862,32,8,4,1.4421668469790978,39.336991093458074,68.99309411351615,253.5168219215816,5932745840611.549,synthetic
72023713493.95589,123365476.40488864,12,32,2,1.9537750489458223,270.29737541273454,72.79050363335836,601.4998158729445,532922033622.99194,synthetic
368133603.4597951,50253255.75720686,12,32,4,1.0896590657230525,3.9110444245064415,1.6857431114975348,340.4013699280339,376506695912.821,synthetic
68166694183.701935,78394413.88882977,8,8,2,2.0519444609923947,258.5276358106969,66.14841107629933,233.484592068401,527345511592.548,synthetic
54769576477.45528,60113511.97161856,8,16,4,2.2392072388083015,536.4549149383284,51.13808051641993,223.25312791246722,408381580276.8936,synthetic
2535681059.3921523,87705803.91401166,8,16,8,1.2398275133090075,102.12163396307203,3.4200771724943824,298.734773308952,198640069571.0822,synthetic
51252799063.21993,131884225.24667525,12,8,4,1.5884840058788559,253.57902697310453,43.44798665808994,267.2464049990094,808470632212.9075,synthetic
17364363662.30923,16396004.844597982,12,32,1,2.499180548402557,24.790362406935873,21.991028940105476,190.1846945798415,700448157121.3744,synthetic
49409449457.75667,81251725.44047636,24,8,2,1.080491429637347,34.1161681600764,51.55297389373192,183.99157374819399,2896541559176.441,synthetic
57147066331.431335,134739631.8067314,8,8,2,0.8417263777297035,550.5568088156047,49.42321125095171,196.16009398014373,207597346600.32632,synthetic
24628569259.01995,50026822.72853969,4,8,8,2.4499906069618644,1584.406218790717,26.12946202117908,188.25642343318992,124354822478.8841,synthetic
24529948723.35646,125043632.82550475,24,16,8,1.7916192729184424,71.27825213689519,24.585882934987325,373.1144039243988,2753148174985.533,synthetic
34660615533.38729,5118257.183059598,24,16,2,1.5934564297201983,25.806370941942106,37.78934391593786,138.49765667609773,2686206100917.097,synthetic
65218228157.50022,13535106.016815117,4,32,1,1.4693608558070317,1389.2648876465983,70.37944192469374,229.79017060522034,46944415523.21911,synthetic
79837433910.12119,32031107.405190118,8,32,8,1.9744632079322155,2391.120184046836,73.75285421646316,225.37917304715407,267113077603.65546,synthetic
63504092448.744484,113728997.0625468,12,32,16,1.2030958454394753,2940.533547842157,73.71659927362754,587.187180615355,345537795317.97144,synthetic
30097458361.953754,61106831.38274785,4,32,4,1.8198676795368307,1336.4221700451117,35.64153666409774,373.788418707362,90083684741.44003,synthetic
68434127452.49315,119481741.86449814,12,32,2,0.8371200236002306,688.1398830469115,70.71113112212609,506.030695608977,198895977804.64035,synthetic
77181436737.37886,77201048.84360214,12,16,8,1.0537213303206356,1309.4508356027984,69.55101630808977,344.2191241618548,471534690047.9776,synthetic
58854353055.58987,109419507.2065436,16,32,8,1.0699759831199698,694.9305989267948,56.152794156722656,489.41296399200303,677527835400.8953,synthetic
68362326954.153824,5695175.267110016,32,32,8,1.6945498631305598,117.73721179924215,63.32591496010629,141.4053682994051,4645078707705.145,synthetic
42590153629.710945,131066203.66265494,4,8,4,2.186426970266651,1212.0150174713726,35.49684066954028,232.47429810724054,140559821506.39288,synthetic
65892131108.69901,80512037.19745229,32,8,16,0.9731991959340676,250.4367152978388,71.77475033825277,263.55303485638234,4209742555061.703,synthetic
62983300308.7365,114909050.92367207,4,32,8,1.0284748759799212,11477.08871083715,63.72748843510029,492.529674914901,43901934991.06792,synthetic
2895458668.660006,57871821.27470349,16,8,4,2.0504637595628115,5.95943179802012,6.382107264092958,111.21764567422323,1943446131640.9082,synthetic
284477996.1760614,32426013.339055907,4,32,1,1.5722008756152803,4.278605845781186,0.9146098582785989,253.11913339120724,66488479292.04881,synthetic
13476289463.548426,110843034.21170995,24,32,16,0.8767434831717268,227.9056389136798,16.502014763782377,600.017986820776,946096079256.9156,synthetic
68540791357.59909,11153471.988662165,12,16,16,2.3170651639086475,1027.1109533544059,77.46097917975598,195.6501095423483,1067706130618.1827,synthetic
77894780234.45808,99385226.76436324,4,16,4,1.9089719076478167,3104.1786227421476,67.91706270123684,358.0046846914284,100374095309.822,synthetic
15692723965.052584,58024683.12351849,12,16,8,1.6433053139399376,145.1537164998101,15.034544817262482,201.34214084130474,864888579828.9906,synthetic
61374437521.97935,104492982.13031292,12,16,2,2.090841964261185,128.94994479270187,55.60201010857533,358.2657015652394,951911032155.059,synthetic
76319198873.77147,64576611.36035268,16,8,2,1.8842332268285478,74.42560790173455,78.3491591267754,113.81109722387089,2050885468736.4343,synthetic
43184393074.98688,107231486.88941927,24,32,2,1.7816166379369118,41.9651046785478,41.57303000545883,505.2242438896683,2058109632075.4497,synthetic
75419068059.45448,87371571.87376007,12,32,2,0.9705706180029978,513.1013267526527,74.96414693671684,440.139404360855,293973389376.2128,synthetic
31482625831.395065,107508884.83474982,24,16,8,0.922157994244461,197.77772669705564,36.04287694519472,294.295626545815,1273454856910.892,synthetic
64487004308.442635,5290710.6787904585,8,8,4,1.2257698848226384,880.1959163518809,66.137621683453,136.02376176018782,293057502814.6906,synthetic
17086321062.002003,83422702.1671646,12,16,1,0.9910758320646994,41.209293664927074,17.79676119481652,299.9331840263585,414623002299.69836,synthetic
26257863446.405075,113519124.39916061,32,8,2,1.6056707545241875,7.3075440160114615,36.61742745077486,209.55480237243725,7186508459989.245,synthetic
73432792556.21396,23791599.44951138,8,8,16,1.0129177781642864,4702.680831709919,80.62190482545334,195.97855185293818,249841467653.2948,synthetic
